Drug,Liver,Blood,Spinal Column,Nerve,Muscle,Alimentary Canal,Skin,Pancreas,Reproductive System,Mouth,Vascular System,Heart,Brain,Endocrine Gland,Urinary System,Adipose Tissue,Lung,Spleen
nalbuphine,0.0,0.0,0.0,0.0,0.0,1.2953367875647668,0.0,0.0,7.512953367875648,0.0,0.0,0.0,91.19170984455958,0.0,0.0,0.0,0.0,0.0
nalmefene,0.0,0.0,0.0,0.0,0.0,1.2953367875647668,0.0,0.0,7.512953367875648,0.0,0.0,0.0,91.19170984455958,0.0,0.0,0.0,0.0,0.0
nalorphine,0.0,0.0,0.0,0.0,0.0,1.2953367875647668,0.0,0.0,7.512953367875648,0.0,0.0,0.0,91.19170984455958,0.0,0.0,0.0,0.0,0.0
naloxone,0.0,0.0,0.0,0.0,0.0,1.2953367875647668,0.0,0.0,7.512953367875648,0.0,0.0,0.0,91.19170984455958,0.0,0.0,0.0,0.0,0.0
naltrexone,0.0,0.0,0.0,0.0,0.0,1.2953367875647668,0.0,0.0,7.512953367875648,0.0,0.0,0.0,91.19170984455958,0.0,0.0,0.0,0.0,0.0
naratriptan,0.0,0.0,0.27609055770292656,1.1595803423522915,0.0,5.521811154058531,7.730535615681943,0.0,7.896189950303699,0.0,32.02650469353948,0.0,38.487023743787965,1.5461071231363888,1.1043622308117063,1.4908890115958033,0.8282716731087797,0.0
nefazodone,0.0,0.0,1.0401188707280833,0.0,0.0,2.2288261515601784,0.0,0.0,9.658246656760774,0.0,22.288261515601786,0.0,63.89301634472511,0.0,0.0,0.8915304606240714,0.0,0.0
netupitant,0.0,0.0,0.0,5.709624796084828,0.0,6.280587275693311,6.525285481239804,0.0,41.59869494290375,1.631321370309951,6.525285481239804,0.0,10.848287112561174,2.365415986949429,3.0179445350734087,13.050570962479608,0.8156606851549755,0.0
nicardipine,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
niclosamide,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
octreotide,0.2628120893561104,9.85545335085414,0.8212877792378449,0.985545335085414,0.22996057818659657,2.1681997371879107,0.492772667542707,0.39421813403416556,13.403416557161629,0.22996057818659657,0.9526938239159002,0.328515111695138,54.434954007884365,6.241787122207621,1.6425755584756898,2.628120893561104,0.328515111695138,4.270696452036794
olanzapine,0.0,0.0,0.5169216938549998,3.006012024048096,0.08989942501826081,5.099919465098421,6.036371809038638,0.0,11.482778641394937,1.217388047122282,14.55059652014309,0.17979885003652163,42.80149083213155,9.222182683123256,1.1612009064858688,2.477852902065814,1.0619369580282059,0.16856142190923903
olmesartan,6.345429307951616,0.0,0.0,2.97441998810232,1.1897679952409281,9.9147332936744,6.742018639698593,0.396589331746976,17.05334126511997,0.99147332936744,6.742018639698593,1.7846519928613922,0.25778306563553444,12.690858615903233,3.172714653975808,23.597065238945074,2.97441998810232,1.1897679952409281
olodaterol,1.3302294645826405,1.6295310941137349,0.6651147322913202,2.327901563019621,1.3302294645826405,8.646491519787164,18.92251413368806,0.16627868307283006,20.086464915197876,1.995344196873961,3.6581310276022614,2.327901563019621,3.990688393747922,3.392085134685733,1.5962753574991686,16.29531094113735,6.318589956767543,3.6581310276022614
orciprenaline,1.3302294645826405,1.6295310941137349,0.6651147322913202,2.327901563019621,1.3302294645826405,8.646491519787164,18.92251413368806,0.16627868307283006,20.086464915197876,1.995344196873961,3.6581310276022614,2.327901563019621,3.990688393747922,3.392085134685733,1.5962753574991686,16.29531094113735,6.318589956767543,3.6581310276022614
oxybutynin,0.0,0.059611807906910196,0.38151557060422525,0.11445467118126758,0.0,12.89284181410654,2.4130859840717247,0.9537889265105631,3.2381134055033622,2.8613667795316897,0.28613667795316894,2.503695932090228,62.54709332824647,5.393676379417235,1.449759168296056,0.0,0.6724211931899471,1.502217559254137
oxymetazoline,1.5151696990062888,0.0,0.26582977293456866,2.184244635399165,0.2940329316883491,3.5848014977677507,2.8485190341318227,0.8941001392155922,35.531179492103114,0.5376602179444098,19.074936392876,0.711079640919783,13.835749603955641,3.7618213239882867,2.0582305218184436,7.2548125390043685,1.392155921463204,3.4923911478085548
oxytocin,2.306539038173221,4.613078076346442,0.6919617114519663,1.7645023642025142,0.34598085572598314,3.5520701187867605,2.6525198938992043,0.24795294660362127,23.24414715719064,0.5766347595433052,14.796447929881214,0.7726905777880291,9.86045438819052,17.252912005535695,1.8452312305385767,13.493253373313342,0.4843731980163764,0.40364433168031366
pasireotide,1.165360659031545,6.027727546714888,0.7032348804500703,1.2055455093429777,0.14064697609001406,6.630500301386378,2.33072131806309,0.6429576049829214,11.11111111111111,0.4219409282700422,3.1746031746031744,2.0695197910387786,46.27285513361463,8.61965039180229,2.1297970665059274,2.2101667671287926,2.0092425155716294,2.772754671488849
pentoxifylline,2.6838432635534084,0.0,1.0735373054213635,5.904455179817498,3.2206119162640903,11.808910359634996,2.6838432635534084,0.4294149221685454,18.78690284487386,1.6103059581320451,8.588298443370908,3.7573805689747717,5.689747718733226,5.314009661835748,4.830917874396135,10.198604401502953,0.5367686527106817,8.588298443370908
periciazine,0.0,0.0,0.0,0.5988023952095808,0.0,0.0,0.0,0.0,3.079555175363559,0.0,0.8554319931565441,0.0,92.72882805816937,0.8554319931565441,0.42771599657827203,0.5988023952095808,0.8554319931565441,0.0
perospirone,0.23148148148148148,0.1388888888888889,0.8564814814814815,2.314814814814815,0.23148148148148148,4.513888888888889,2.384259259259259,0.46296296296296297,12.685185185185185,2.314814814814815,2.2453703703703702,0.2777777777777778,42.4537037037037,24.49074074074074,1.3888888888888888,1.1574074074074074,0.46296296296296297,0.46296296296296297
perphenazine,0.0,0.0,0.5661058234471559,3.3831025305606928,0.10825928097794217,5.013757950290946,5.690378456403085,0.0,12.21525553701114,1.4660110965763002,10.98155081420001,0.21651856195588434,43.682619874599666,10.78984167080157,1.17280887726104,2.6794172042040687,1.1096576300239072,0.20298615183364158
pethidine,0.0,0.0,0.0,0.0,0.0,1.2953367875647668,0.0,0.0,7.512953367875648,0.0,0.0,0.0,91.19170984455958,0.0,0.0,0.0,0.0,0.0
phenoxybenzamine,2.6838432635534084,0.0,1.0735373054213635,5.904455179817498,3.2206119162640903,11.808910359634996,2.6838432635534084,0.4294149221685454,18.78690284487386,1.6103059581320451,8.588298443370908,3.7573805689747717,5.689747718733226,5.314009661835748,4.830917874396135,10.198604401502953,0.5367686527106817,8.588298443370908
phentolamine,1.645744528306806,0.0,0.22030164378918823,2.3268546400219,0.31937220549320194,3.600432781927444,2.637753705369364,0.9711522167038181,38.32596821920665,0.5839948900447121,18.82862096385228,0.7723593132845802,9.71152216703818,4.033866489382503,2.1704274373313517,7.847431334975819,1.4795406254480987,3.793359665245786
phenylephrine,8.945686900958467,0.0,0.35143769968051125,1.597444089456869,0.0,3.5782747603833864,4.15335463258786,0.0,10.383386581469649,0.22364217252396165,23.833865814696484,1.597444089456869,20.479233226837056,3.769968051118211,1.4376996805111821,6.0702875399361025,4.472843450479234,8.30670926517572
pilocarpine,0.0,0.059611807906910196,0.38151557060422525,0.11445467118126758,0.0,12.89284181410654,2.4130859840717247,0.9537889265105631,3.2381134055033622,2.8613667795316897,0.28613667795316894,2.503695932090228,62.54709332824647,5.393676379417235,1.449759168296056,0.0,0.6724211931899471,1.502217559254137
pimavanserin,0.0,0.0,1.0401188707280833,0.0,0.0,2.2288261515601784,0.0,0.0,9.658246656760774,0.0,22.288261515601786,0.0,63.89301634472511,0.0,0.0,0.8915304606240714,0.0,0.0
pimozide,0.0,0.0,0.4581748030652163,3.96548952360538,0.1286104710358502,5.747280424414555,6.417126627726274,0.0,13.664862547559082,1.7148062804780024,12.740474786988909,0.2572209420717004,35.34108568672633,12.7913830984406,1.2861047103585017,3.129521461872354,1.2861047103585017,0.2143507850597503
pindolol,0.5167068549776094,0.6889424733034791,0.4994832931450224,0.775060282466414,0.34447123665173957,8.542886668963142,5.709610747502584,0.10334137099552188,18.205304857044432,0.7233895969686531,9.042369962108163,4.21977264898381,24.664140544264555,9.438511884257665,1.9204271443334482,5.890458146744748,4.030313468825353,1.412332070272132
pipotiazine,0.0,0.0,0.2899751449875725,1.6570008285004143,0.0,0.2071251035625518,0.6213753106876554,0.0,2.4026512013256007,3.3140016570008286,0.2899751449875725,0.0,56.503728251864125,34.71416735708368,0.0,0.0,0.0,0.0
pirenzepine,0.0,0.059611807906910196,0.38151557060422525,0.11445467118126758,0.0,12.89284181410654,2.4130859840717247,0.9537889265105631,3.2381134055033622,2.8613667795316897,0.28613667795316894,2.503695932090228,62.54709332824647,5.393676379417235,1.449759168296056,0.0,0.6724211931899471,1.502217559254137
pizotifen,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0
plerixafor,0.4308656482569526,26.74892283587936,2.7027027027027026,3.3529181355268314,0.11750881316098707,7.747747747747748,1.0419114766940853,0.19584802193497847,9.600470035252643,1.163337250293772,4.159811985898942,0.626713670191931,3.0943987465726597,8.26478652565609,1.864473168820995,3.6231884057971016,5.522914218566393,19.310614962788875
practolol,0.0,0.3888888888888889,0.5555555555555556,0.0,0.0,8.222222222222221,0.7777777777777778,0.3888888888888889,1.6666666666666667,0.0,1.1111111111111112,16.666666666666668,42.16666666666667,3.888888888888889,0.8333333333333334,5.0,13.88888888888889,1.6666666666666667
pramipexole,0.0,0.0,0.2840909090909091,1.6233766233766234,0.0,0.20292207792207792,0.6087662337662337,0.0,2.75974025974026,3.2467532467532467,0.2840909090909091,0.0,56.98051948051948,34.00974025974026,0.0,0.0,0.0,0.0
pramlintide,0.0,0.0,0.0,0.02580074453577089,0.0,0.0,0.0,99.5171574951163,0.1105746194390181,0.0,0.0,0.0,0.2911798311894143,0.0,0.03317238583170543,0.0,0.0,0.02211492388780362
pranlukast,0.5473453749315819,5.801860974274768,1.6420361247947455,1.6420361247947455,0.32840722495894914,12.64367816091954,3.61247947454844,0.49261083743842365,12.315270935960589,1.6420361247947455,5.254515599343186,5.14504652435687,17.022441160372196,10.29009304871374,1.6420361247947455,4.652435686918446,2.1893814997263275,6.0207991242474
prazosin,1.645744528306806,0.0,0.22030164378918823,2.3268546400219,0.31937220549320194,3.600432781927444,2.637753705369364,0.9711522167038181,38.32596821920665,0.5839948900447121,18.82862096385228,0.7723593132845802,9.71152216703818,4.033866489382503,2.1704274373313517,7.847431334975819,1.4795406254480987,3.793359665245786
procaterol,1.3302294645826405,1.6295310941137349,0.6651147322913202,2.327901563019621,1.3302294645826405,8.646491519787164,18.92251413368806,0.16627868307283006,20.086464915197876,1.995344196873961,3.6581310276022614,2.327901563019621,3.990688393747922,3.392085134685733,1.5962753574991686,16.29531094113735,6.318589956767543,3.6581310276022614
prochlorperazine,0.20887292171442892,0.12532375302865736,0.772829810343387,2.1472136352243294,0.20887292171442892,4.073021973431364,2.151391093658618,0.41774584342885784,11.747013117219483,2.088729217144289,2.109616509315732,0.25064750605731473,47.364023727963904,22.182304286072352,1.2950121146294593,1.1028490266521846,0.5012950121146295,0.41774584342885784
promazine,0.0,0.0,0.2840909090909091,1.6233766233766234,0.0,0.20292207792207792,0.6087662337662337,0.0,2.75974025974026,3.2467532467532467,0.2840909090909091,0.0,56.98051948051948,34.00974025974026,0.0,0.0,0.0,0.0
promethazine,0.0,0.0,0.4191114836546522,6.705783738474435,0.2514668901927913,10.477787091366304,12.154233025984912,0.0,22.212908633696564,1.2573344509639564,18.440905280804696,0.5029337803855826,11.525565800502934,3.0595138306789607,2.5146689019279127,5.86756077116513,2.5146689019279127,0.4191114836546522
propafenone,0.8321198252548367,1.1649677553567714,0.6240898689411275,1.4562096941959644,0.8321198252548367,8.487622217599334,12.128146453089245,0.24963594757645102,13.189099230289164,1.248179737882255,2.7043894320782194,7.697108383607239,18.285833159975038,3.5781152485957977,1.310588724776368,12.065737466195133,9.153318077803204,2.9124193883919287
propantheline,0.0,0.06074743645818147,0.0,0.0,0.0,13.13845555717549,2.459056227827186,0.9719589833309035,3.1054089517422367,2.9158769499927106,0.29158769499927106,2.5513923312436217,62.6306069883851,5.4964280507362595,1.4773776546629733,0.0,0.685231083248287,1.4336395004130826
propranolol,1.1061946902654867,1.3550884955752214,0.5530973451327433,1.9358407079646016,1.1061946902654867,9.347345132743362,15.735619469026547,0.13827433628318583,27.627212389380528,1.65929203539823,3.0420353982300883,1.9358407079646016,3.31858407079646,2.986725663716814,2.986725663716814,13.550884955752212,5.254424778761061,3.0420353982300883
prucalopride,0.0,0.0,0.0,0.0,0.0,43.28358208955224,0.0,0.0,0.0,0.0,20.149253731343283,7.462686567164179,21.64179104477612,7.462686567164179,0.0,0.0,0.0,0.0
pyrilamine,0.0,0.0,0.4191114836546522,6.705783738474435,0.2514668901927913,10.477787091366304,12.154233025984912,0.0,22.212908633696564,1.2573344509639564,18.440905280804696,0.5029337803855826,11.525565800502934,3.0595138306789607,2.5146689019279127,5.86756077116513,2.5146689019279127,0.4191114836546522
quetiapine,0.0,0.0,0.42551073730310807,3.8320850026127853,0.11944161047104786,6.0840570333690005,5.959638689128325,0.0,13.399855674720682,1.592554806280638,11.832184537288178,0.23888322094209571,37.860502152437356,12.028765521188445,1.1944161047104787,3.117923706671312,1.256625276830816,0.19906935078507976
ramelteon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.945945945945944,0.0,0.0,0.0,54.054054054054056,0.0,0.0,0.0,0.0,0.0
ranitidine,0.0,34.78904515173945,0.5181347150259068,1.4803849000740192,0.0,7.253886010362695,1.1102886750555145,0.0,9.770540340488527,0.5181347150259068,8.142116950407106,5.181347150259068,12.953367875647668,3.034789045151739,1.2583271650629164,5.181347150259068,3.7009622501850483,4.441154700222058
regadenoson,1.0964021765613579,0.9380329732802729,0.3654673921871193,3.614066433850402,0.2111589377081134,7.869731178429302,3.9389263380167305,0.2639486721351417,14.293835783318444,0.3654673921871193,40.23389913099976,0.9583367172906684,7.276861853325753,6.29416064322261,2.314626817185089,2.598879233330626,2.1928043531227157,3.0618045967676446
risperidone,2.529958549339839,0.0,0.41111826426772385,3.0777397531031525,0.054213397485853694,4.683811653621568,4.941325291679373,0.0,14.607122285094706,0.8425665525926427,16.780175967652674,0.5602051073538215,33.220388755237806,7.305255311218785,1.4682795152418708,3.5724370051615675,2.3571533448536806,2.7219643321022375
rizatriptan,0.0,0.0,0.27609055770292656,1.1595803423522915,0.0,5.521811154058531,7.730535615681943,0.0,7.896189950303699,0.0,32.02650469353948,0.0,38.487023743787965,1.5461071231363888,1.1043622308117063,1.4908890115958033,0.8282716731087797,0.0
rolapitant,0.0,0.0,0.0,5.709624796084828,0.0,6.280587275693311,6.525285481239804,0.0,41.59869494290375,1.631321370309951,6.525285481239804,0.0,10.848287112561174,2.365415986949429,3.0179445350734087,13.050570962479608,0.8156606851549755,0.0
ropinirole,0.0,0.0,0.2840909090909091,1.6233766233766234,0.0,0.20292207792207792,0.6087662337662337,0.0,2.75974025974026,3.2467532467532467,0.2840909090909091,0.0,56.98051948051948,34.00974025974026,0.0,0.0,0.0,0.0
rosiglitazone,0.0,17.62114537444934,17.62114537444934,0.0,0.0,2.643171806167401,0.0,8.81057268722467,24.669603524229075,0.0,0.0,0.0,25.550660792951543,0.0,0.0,0.0,0.0,3.0837004405286343
rotigotine,0.20616856341745013,0.12370113805047007,0.7628236846445654,2.1194128319313874,0.20616856341745013,4.185221837374238,2.1235362031997362,0.41233712683490026,11.677387431964375,2.061685634174501,2.082302490516246,0.24740227610094015,47.75688603001814,21.936335147616692,1.2782450931881908,1.0885700148441366,0.4948045522018803,0.41233712683490026
roxithromycin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0
salbutamol,1.3302294645826405,1.6295310941137349,0.6651147322913202,2.327901563019621,1.3302294645826405,8.646491519787164,18.92251413368806,0.16627868307283006,20.086464915197876,1.995344196873961,3.6581310276022614,2.327901563019621,3.990688393747922,3.392085134685733,1.5962753574991686,16.29531094113735,6.318589956767543,3.6581310276022614
salmeterol,1.3302294645826405,1.6295310941137349,0.6651147322913202,2.327901563019621,1.3302294645826405,8.646491519787164,18.92251413368806,0.16627868307283006,20.086464915197876,1.995344196873961,3.6581310276022614,2.327901563019621,3.990688393747922,3.392085134685733,1.5962753574991686,16.29531094113735,6.318589956767543,3.6581310276022614
sarpogrelate,0.20374898125509372,0.24449877750611246,0.6927465362673186,0.20374898125509372,0.0,5.949470252648736,0.8149959250203749,0.0,15.077424612876936,0.24449877750611246,9.372453137734311,1.2224938875305624,50.488997555012226,9.41320293398533,1.6299918500407498,1.0594947025264874,0.2852485737571312,0.24449877750611246
scopolamine,0.0,0.06074743645818147,0.0,0.0,0.0,13.13845555717549,2.459056227827186,0.9719589833309035,3.1054089517422367,2.9158769499927106,0.29158769499927106,2.5513923312436217,62.6306069883851,5.4964280507362595,1.4773776546629733,0.0,0.685231083248287,1.4336395004130826
secretin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
selexipag,0.9101251422070534,4.550625711035267,0.0,1.5927189988623436,0.22753128555176336,5.688282138794084,6.825938566552901,0.6825938566552902,8.304891922639364,0.9101251422070534,40.27303754266212,4.09556313993174,0.0,6.825938566552901,2.2753128555176336,4.323094425483504,8.418657565415245,2.7303754266211606
silodosin,6.419073819348923,0.0,0.25217790004585056,3.2095369096744615,0.0,4.080696928014672,3.3012379642365888,0.0,19.348922512608894,0.2751031636863824,20.311783585511233,1.1462631820265934,18.225584594222838,4.4245758826226504,1.9486474094452086,5.272810637322329,4.355800091701055,6.648326455754241
solifenacin,0.0,0.059611807906910196,0.38151557060422525,0.11445467118126758,0.0,12.89284181410654,2.4130859840717247,0.9537889265105631,3.2381134055033622,2.8613667795316897,0.28613667795316894,2.503695932090228,62.54709332824647,5.393676379417235,1.449759168296056,0.0,0.6724211931899471,1.502217559254137
sonidegib,1.6055045871559632,1.0321100917431192,0.45871559633027525,4.3577981651376145,0.22935779816513763,9.059633027522937,6.76605504587156,0.573394495412844,37.61467889908257,2.1788990825688073,4.931192660550459,1.261467889908257,8.142201834862385,12.958715596330276,3.669724770642202,1.834862385321101,0.8027522935779816,0.6880733944954128
sotalol,0.8321198252548367,1.1649677553567714,0.6240898689411275,1.4562096941959644,0.8321198252548367,8.487622217599334,12.128146453089245,0.24963594757645102,13.189099230289164,1.248179737882255,2.7043894320782194,7.697108383607239,18.285833159975038,3.5781152485957977,1.310588724776368,12.065737466195133,9.153318077803204,2.9124193883919287
sufentanil,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0
sulpiride,0.0,0.0,0.2840909090909091,1.6233766233766234,0.0,0.20292207792207792,0.6087662337662337,0.0,2.75974025974026,3.2467532467532467,0.2840909090909091,0.0,56.98051948051948,34.00974025974026,0.0,0.0,0.0,0.0
sumatriptan,0.0,0.0,0.37188545927854216,0.774761373496963,0.0,3.5824965910499564,5.132019338043882,0.0,7.01004090740052,0.06198090987975703,18.681046237758768,0.0,59.94173794471302,0.9297136481963555,0.8677327383165985,0.960704103136234,0.5392339159538861,0.06198090987975703
suramin,0.6018263161120304,7.73426487712202,0.8947723233437519,2.3166023166023164,3.333946191089048,15.469755469755471,6.471777900349329,0.49028620457191885,18.451921309064165,1.237972666544095,3.015260158117301,1.4708586137157567,14.99295213580928,7.384935956364528,2.0837163694306553,2.0886192314763745,3.370717656431942,7.599436170864743
suvorexant,0.0,0.0,0.0,0.0,0.0,5.405405405405405,0.0,0.0,15.315315315315315,0.0,12.612612612612612,0.0,22.52252252252252,27.027027027027025,0.0,10.81081081081081,0.0,0.0
tafluprost,0.3065395095367847,0.0,0.0,18.732970027247955,0.3405994550408719,6.8119891008174385,22.479564032697546,0.3065395095367847,23.126702997275206,2.3841961852861036,8.174386920980925,0.3405994550408719,1.1580381471389645,2.7247956403269753,2.7247956403269753,8.174386920980925,1.0217983651226157,0.17029972752043596
tamoxifen,2.846299810246679,5.692599620493358,1.1385199240986716,3.6053130929791273,0.18975332068311196,15.559772296015181,2.0872865275142316,0.18975332068311196,12.7134724857685,0.7590132827324478,6.83111954459203,1.1385199240986716,20.49335863377609,10.436432637571157,3.225806451612903,5.692599620493358,2.2770398481973433,3.0360531309297913
tamsulosin,6.419073819348923,0.0,0.25217790004585056,3.2095369096744615,0.0,4.080696928014672,3.3012379642365888,0.0,19.348922512608894,0.2751031636863824,20.311783585511233,1.1462631820265934,18.225584594222838,4.4245758826226504,1.9486474094452086,5.272810637322329,4.355800091701055,6.648326455754241
tapentadol,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0
tasimelteon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.945945945945944,0.0,0.0,0.0,54.054054054054056,0.0,0.0,0.0,0.0,0.0
teduglutide,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
telmisartan,6.345429307951616,0.0,0.0,2.97441998810232,1.1897679952409281,9.9147332936744,6.742018639698593,0.396589331746976,17.05334126511997,0.99147332936744,6.742018639698593,1.7846519928613922,0.25778306563553444,12.690858615903233,3.172714653975808,23.597065238945074,2.97441998810232,1.1897679952409281
terazosin,6.419073819348923,0.0,0.25217790004585056,3.2095369096744615,0.0,4.080696928014672,3.3012379642365888,0.0,19.348922512608894,0.2751031636863824,20.311783585511233,1.1462631820265934,18.225584594222838,4.4245758826226504,1.9486474094452086,5.272810637322329,4.355800091701055,6.648326455754241
terbutaline,1.3302294645826405,1.6295310941137349,0.6651147322913202,2.327901563019621,1.3302294645826405,8.646491519787164,18.92251413368806,0.16627868307283006,20.086464915197876,1.995344196873961,3.6581310276022614,2.327901563019621,3.990688393747922,3.392085134685733,1.5962753574991686,16.29531094113735,6.318589956767543,3.6581310276022614
terguride,1.0532607560265084,0.04526409860609788,0.3737189679785518,1.7757454068546092,0.3133668365037546,4.078991655157204,2.5289864323765974,0.9226912408166107,34.033959680133705,0.814753774909762,15.803553812049534,0.7224846508281009,17.89962976288576,7.023479300379522,1.9834960132774688,6.4924966051926045,0.786898944998317,2.3026659393461077
teriparatide,2.832618025751073,0.0,1.0300429184549356,1.2875536480686696,0.34334763948497854,5.236051502145923,2.2317596566523603,0.34334763948497854,20.429184549356222,0.2575107296137339,6.094420600858369,1.888412017167382,14.935622317596566,6.094420600858369,21.373390557939913,5.665236051502146,2.9184549356223175,5.064377682403434
tesamorelin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.63636363636363,36.36363636363637,0.0,0.0,0.0,0.0,0.0
theophylline,1.0964021765613579,0.9380329732802729,0.3654673921871193,3.614066433850402,0.2111589377081134,7.869731178429302,3.9389263380167305,0.2639486721351417,14.293835783318444,0.3654673921871193,40.23389913099976,0.9583367172906684,7.276861853325753,6.29416064322261,2.314626817185089,2.598879233330626,2.1928043531227157,3.0618045967676446
thioridazine,0.0,0.0,0.609308885754584,3.706629055007052,0.13540197461212977,6.31311706629055,6.905500705218618,0.0,14.719322990126937,0.7052186177715092,13.692524682651621,0.27080394922425954,43.69534555712271,1.7602256699576868,1.4950634696755993,3.3906911142454157,1.4442877291960508,0.2538787023977433
thiothixene,0.0,0.0,0.5557371690094802,5.230467473030402,0.1961425302386401,8.662961752206604,9.480222294867605,0.0,19.450800915331808,0.9807126511932005,19.28734880679961,0.3922850604772802,23.04674730304021,2.386400784570121,1.961425302386401,4.772801569140242,1.961425302386401,0.32690421706440015
ticagrelor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
timolol,1.3302294645826405,1.6295310941137349,0.6651147322913202,2.327901563019621,1.3302294645826405,8.646491519787164,18.92251413368806,0.16627868307283006,20.086464915197876,1.995344196873961,3.6581310276022614,2.327901563019621,3.990688393747922,3.392085134685733,1.5962753574991686,16.29531094113735,6.318589956767543,3.6581310276022614
tiotropium,0.0,0.0,0.0,0.0,0.0,13.649976209801563,1.9927789750622742,1.1195387500349856,1.6737104313023035,3.358616250104957,0.33586162501049566,2.938789218841837,63.309916314478436,5.911164600184724,1.7016989000531781,0.0,0.7892748187746648,0.11195387500349856
tolterodine,0.0,0.059611807906910196,0.38151557060422525,0.11445467118126758,0.0,12.89284181410654,2.4130859840717247,0.9537889265105631,3.2381134055033622,2.8613667795316897,0.28613667795316894,2.503695932090228,62.54709332824647,5.393676379417235,1.449759168296056,0.0,0.6724211931899471,1.502217559254137
tolvaptan,3.0097817908201656,0.0,0.0,2.0316027088036117,0.45146726862302483,4.36418359668924,2.558314522197141,0.3235515425131678,25.726109857035365,0.7524454477050414,18.585402558314524,0.8577878103837472,0.6772009029345373,18.811136192626034,2.2573363431151243,17.607223476297968,0.4213694507148232,0.28592927012791575
tramadol,0.0,0.0,0.0,0.0,0.0,1.2953367875647668,0.0,0.0,7.512953367875648,0.0,0.0,0.0,91.19170984455958,0.0,0.0,0.0,0.0,0.0
trazodone,0.20374898125509372,0.24449877750611246,0.6927465362673186,0.20374898125509372,0.0,5.949470252648736,0.8149959250203749,0.0,15.077424612876936,0.24449877750611246,9.372453137734311,1.2224938875305624,50.488997555012226,9.41320293398533,1.6299918500407498,1.0594947025264874,0.2852485737571312,0.24449877750611246
treprostinil,0.2736270548750508,2.7277197032856626,0.3762372004531948,1.6032835246585007,0.12826268197268006,11.898501464332286,7.054447508497403,1.0945082195002032,25.31691571004083,1.171465828683811,15.511233673229441,1.1907052309797133,1.432266615361594,5.085615340216765,6.310523953055859,8.717586951409821,3.912011800166742,4.873981914961842
trifluoperazine,0.09546721655783405,0.057280329934700426,0.765647076793829,3.398632909458892,0.18711574445335474,5.909420704929928,5.4129911788291905,0.1909344331156681,14.22461526711727,1.412914805055944,9.938137243670525,0.2978577156604422,40.25279718944514,11.215488601214345,1.4892885783022112,2.707450261580174,1.1074197120708749,0.34368197960820257
trihexyphenidyl,0.0,0.0,0.0,0.0,0.0,0.7989347536617843,2.330226364846871,0.0,0.16644474034620507,3.6617842876165114,0.0,0.0,84.72037283621839,7.656458055925433,0.0,0.0,0.6657789613848203,0.0
tripelennamine,0.0,0.0,0.4191114836546522,6.705783738474435,0.2514668901927913,10.477787091366304,12.154233025984912,0.0,22.212908633696564,1.2573344509639564,18.440905280804696,0.5029337803855826,11.525565800502934,3.0595138306789607,2.5146689019279127,5.86756077116513,2.5146689019279127,0.4191114836546522
triprolidine,0.0,0.0,0.4191114836546522,6.705783738474435,0.2514668901927913,10.477787091366304,12.154233025984912,0.0,22.212908633696564,1.2573344509639564,18.440905280804696,0.5029337803855826,11.525565800502934,3.0595138306789607,2.5146689019279127,5.86756077116513,2.5146689019279127,0.4191114836546522
triptorelin,0.40080160320641284,1.6032064128256514,0.8016032064128257,10.02004008016032,0.40080160320641284,10.821643286573146,7.414829659318637,0.6012024048096193,21.8436873747495,1.8036072144288577,9.01803607214429,1.402805611222445,13.627254509018035,7.414829659318637,2.6052104208416833,3.406813627254509,2.004008016032064,2.6052104208416833
tropicamide,0.0,0.0,0.0,0.0,0.0,33.19502074688796,1.970954356846473,5.186721991701244,6.327800829875518,4.149377593360995,1.5560165975103732,0.0,27.489626556016596,3.5269709543568464,2.697095435684647,0.0,0.933609958506224,0.5186721991701244
tropisetron,0.0,0.0,0.0,0.0,0.0,43.28358208955224,0.0,0.0,0.0,0.0,20.149253731343283,7.462686567164179,21.64179104477612,7.462686567164179,0.0,0.0,0.0,0.0
